ax,ay,az,gx,gy,gz,timestamp
30.42,80.12,429.39,435.98,1565.79,-869.58,1764851111.5565636
-11.04,67.95,346.24,417.09,1469.52,-800.95,1764851111.582869
-53.33,42.91,253.05,366.22,1357.39,-731.20,1764851111.6022418
-93.78,61.22,160.49,371.29,1243.78,-659.62,1764851111.6238651
-129.67,85.34,92.32,339.00,1105.21,-589.48,1764851111.6342144
-160.62,55.29,74.87,304.65,932.23,-522.66,1764851111.6656203
-190.52,-19.76,80.44,244.55,794.80,-469.76,1764851111.6856284
-220.30,-88.04,22.02,211.77,670.48,-375.00,1764851111.706278
-242.00,-106.34,-67.38,207.90,545.61,-257.25,1764851111.7231436
-258.50,-78.54,-161.67,144.62,358.47,-158.36,1764851111.7493188
-265.33,-45.76,-215.27,65.62,157.40,-59.91,1764851111.76862
-265.73,-56.29,-263.08,50.08,-54.31,28.88,1764851111.788233
-254.97,-92.85,-272.82,67.77,-285.57,123.55,1764851111.8068552
-234.57,-131.87,-196.20,16.80,-518.43,233.72,1764851111.8333979
-209.29,-129.64,-107.22,-142.02,-736.77,372.36,1764851111.8509274
-181.19,-63.09,-20.63,-262.01,-918.75,484.50,1764851111.8740962
-155.66,22.27,26.41,-223.91,-1068.04,545.63,1764851111.8953028
-122.87,-7.02,21.85,-250.33,-1216.23,580.78,1764851111.917704
-76.09,-98.52,-52.23,-297.98,-1431.90,644.87,1764851111.9370666
-5.42,-180.34,-100.49,-437.18,-1701.91,770.44,1764851111.9602604
86.74,-174.44,109.58,-521.30,-2041.23,932.67,1764851111.9816287
145.88,-81.07,400.19,-642.91,-2282.84,1059.77,1764851112.0023396
206.20,135.54,647.21,-557.27,-2457.92,1203.81,1764851112.021423
221.02,422.26,857.18,-572.98,-2484.03,1265.63,1764851112.0443592
186.82,665.97,1035.65,-488.23,-2313.02,1210.79,1764851112.0651317
164.34,873.12,1187.36,-366.10,-1876.37,1003.97,1764851112.0860224
188.59,1049.20,1316.30,-232.58,-1224.41,707.58,1764851112.1021948
276.55,1089.97,1425.91,-88.50,-465.95,383.94,1764851112.127888
387.17,946.88,1516.67,46.88,269.34,99.85,1764851112.1481903
467.09,733.15,1287.67,115.45,871.54,-101.13,1764851112.1683047
476.23,540.97,931.47,163.83,1251.71,-225.16,1764851112.1899
445.00,426.98,678.20,194.76,1443.15,-280.79,1764851112.2112796
389.05,392.18,504.47,178.44,1536.88,-334.67,1764851112.2323694
330.99,356.60,405.55,202.68,1570.05,-371.77,1764851112.2515073
267.99,285.41,326.57,237.97,1569.14,-399.70,1764851112.2742896
206.34,191.15,323.78,225.08,1553.67,-385.95,1764851112.2922738
150.19,140.28,272.66,192.52,1535.12,-374.56,1764851112.3175476
94.51,136.34,184.36,128.24,1478.85,-349.57,1764851112.33601
38.64,155.49,112.91,151.00,1385.42,-316.04,1764851112.3564897
-16.06,139.36,66.87,127.15,1273.91,-283.63,1764851112.3669868
-68.40,128.21,37.64,78.08,1144.92,-241.99,1764851112.4002697
-117.99,131.48,13.70,21.37,1008.28,-171.19,1764851112.421359
-164.19,148.81,-10.26,20.26,869.34,-134.71,1764851112.4339175
-207.36,171.49,-24.17,-22.68,718.54,-96.50,1764851112.4637442
-243.91,207.56,-40.19,-71.78,548.06,-67.63,1764851112.4838698
-271.22,207.63,-82.91,-171.71,370.15,-44.58,1764851112.5046685
-289.34,199.28,-115.33,-215.85,186.53,-21.70,1764851112.5230021
-301.44,177.94,-118.73,-249.47,-10.05,10.96,1764851112.5493166
-303.17,150.05,-115.17,-316.75,-225.14,47.41,1764851112.5684774
-297.60,147.49,-104.64,-421.94,-433.17,100.90,1764851112.5873747
-285.81,202.92,-62.25,-461.25,-661.90,152.97,1764851112.605231
-268.59,303.13,69.64,-493.16,-869.51,169.32,1764851112.6316066
-255.60,402.56,185.49,-539.19,-1012.68,112.72,1764851112.6524446
-231.06,379.83,174.32,-537.51,-1123.28,54.12,1764851112.6667175
-199.70,362.75,147.87,-495.58,-1281.49,27.10,1764851112.6909804
-163.44,459.84,200.39,-518.15,-1462.77,3.23,1764851112.7160695
-117.18,643.16,287.63,-552.02,-1657.05,-50.65,1764851112.7362916
-53.85,759.84,461.99,-502.52,-1841.39,-155.55,1764851112.7582307
-0.62,852.86,699.74,-380.64,-1974.38,-313.42,1764851112.779424
42.67,866.08,901.83,-280.95,-1986.33,-509.11,1764851112.7994509
55.77,849.87,1073.60,-227.70,-1869.58,-699.74,1764851112.8179958
60.90,775.64,1219.61,-227.15,-1613.74,-833.28,1764851112.8414133
74.72,727.54,1343.72,-112.08,-1260.38,-967.49,1764851112.8580136
98.46,648.56,1449.21,-43.96,-857.12,-1080.07,1764851112.8841991
121.19,496.68,1538.88,58.03,-453.15,-1176.36,1764851112.9033668
127.16,303.53,1527.35,104.83,-111.58,-1216.50,1764851112.922227
122.79,150.15,1498.80,180.00,190.16,-1209.23,1764851112.9459682
108.42,50.08,1452.18,243.00,440.03,-1162.54,1764851112.9674506
90.21,-18.64,1397.40,290.25,664.13,-1100.06,1764851112.9891348
68.13,-85.74,1338.24,330.11,847.71,-1032.85,1764851113.0064752
41.71,-117.13,1254.20,398.50,1016.05,-951.72,1764851113.0308182
16.25,-150.11,1150.07,379.52,1151.64,-885.17,1764851113.0509067
-13.64,-197.94,1018.51,381.09,1227.00,-773.09,1764851113.0673668
-48.94,-220.30,866.79,365.93,1269.15,-658.93,1764851113.0920038
-85.40,-211.41,715.77,372.54,1260.88,-557.69,1764851113.115013
-121.79,-255.45,594.60,360.46,1208.84,-458.73,1764851113.1349952
-157.67,-318.08,494.61,327.99,1153.82,-343.42,1764851113.1543028
-188.77,-334.27,412.17,279.69,1078.55,-169.81,1764851113.1755188
-214.46,-308.43,321.69,256.94,985.16,-11.74,1764851113.1991699
-238.24,-297.26,207.29,264.90,872.49,130.72,1764851113.2175004
-255.15,-296.02,82.75,225.16,725.42,265.91,1764851113.2341914
-263.68,-278.32,19.78,154.79,547.90,428.83,1764851113.2598433
-266.28,-238.37,-12.43,69.77,352.02,583.50,1764851113.2823844
-260.99,-169.92,-12.07,-8.20,137.52,721.28,1764851113.3035393
-249.14,-106.48,18.09,-69.37,-75.71,850.99,1764851113.3197744
-231.12,-74.61,111.83,-133.36,-276.46,935.44,1764851113.3427024
-208.75,-86.22,211.00,-240.26,-456.09,1049.82,1764851113.3665946
-180.44,-37.58,318.10,-420.52,-608.17,1152.45,1764851113.3856983
-146.47,-23.70,402.84,-511.94,-718.85,1248.98,1764851113.408928
-113.25,14.66,500.36,-526.95,-842.02,1328.93,1764851113.4299884
-79.01,-1.49,638.31,-515.41,-928.12,1421.49,1764851113.4503133
-37.61,4.13,798.01,-631.00,-989.90,1536.47,1764851113.4676971
8.08,64.71,985.36,-768.25,-1019.32,1646.20,1764851113.49133
51.72,146.21,1144.61,-832.71,-1023.32,1734.67,1764851113.5085225
87.01,328.13,1279.97,-783.70,-958.02,1786.77,1764851113.5343292
112.06,512.31,1395.02,-770.55,-778.02,1761.45,1764851113.5532813
129.30,635.86,1492.82,-756.07,-512.51,1682.64,1764851113.5705366
150.71,697.08,1575.94,-787.56,-199.54,1574.84,1764851113.5977585
168.30,759.77,1646.60,-782.82,148.69,1476.31,1764851113.618124
191.35,867.50,1691.96,-640.80,493.29,1346.07,1764851113.6383133
220.25,936.73,1662.12,-528.78,835.40,1171.16,1764851113.658814
238.36,904.67,1550.35,-431.76,1137.59,959.48,1764851113.681755
241.76,818.47,1364.15,-324.70,1374.95,795.16,1764851113.7024646
225.75,755.85,1134.93,-264.89,1523.31,658.49,1764851113.7238638
193.08,693.02,892.99,-225.46,1619.11,530.91,1764851113.740068
147.32,636.77,623.74,-207.54,1600.34,422.78,1764851113.7663486
94.77,596.90,429.68,-199.81,1500.09,350.36,1764851113.7863417
39.61,589.42,334.93,-190.24,1351.58,282.21,1764851113.8069324
-10.13,560.70,277.49,-195.30,1199.24,209.58,1764851113.8244662
-51.81,526.70,241.86,-174.11,1076.66,119.64,1764851113.849927
-87.24,498.69,213.38,-133.59,924.76,37.49,1764851113.870321
-112.86,464.99,174.18,-93.15,766.84,-32.93,1764851113.8863873
-132.23,402.44,92.40,-54.58,600.52,-77.49,1764851113.9095924
-142.54,309.98,-19.71,-52.09,402.14,-128.57,1764851113.9336178
-143.96,242.78,-122.50,-78.48,168.12,-143.18,1764851113.9543383
-130.92,213.26,-182.13,-128.51,-121.10,-139.71,1764851113.9729438
-120.58,210.37,-160.21,-152.13,-416.13,-116.05,1764851113.9975193
-94.24,263.72,-72.73,-162.31,-688.51,-94.14,1764851114.0180216
-68.71,318.96,26.23,-155.66,-954.84,-87.82,1764851114.034148
-53.30,372.67,174.85,-138.91,-1147.91,-125.35,1764851114.0563042
-30.31,411.87,341.07,-61.08,-1276.32,-168.35,1764851114.0809402
-5.51,511.04,486.56,-47.12,-1400.48,-216.59,1764851114.101449
20.52,582.88,629.28,-26.25,-1515.60,-301.40,1764851114.1224446
40.99,637.65,787.33,81.49,-1601.46,-403.49,1764851114.1353667
50.74,674.30,976.28,361.17,-1661.24,-532.57,1764851114.1650524
47.33,680.11,1136.89,610.59,-1615.16,-635.38,1764851114.1843765
32.28,661.34,1273.41,716.70,-1475.78,-714.68,1764851114.1999142
16.04,528.39,1389.45,730.40,-1258.02,-784.78,1764851114.2245715
1.03,438.18,1488.08,749.24,-1012.61,-801.46,1764851114.2494018
-4.37,522.75,1571.92,852.55,-741.02,-813.84,1764851114.267563
4.68,613.69,1643.18,875.87,-396.47,-867.56,1764851114.285635
32.18,622.74,1703.75,884.59,-52.00,-945.93,1764851114.30961
81.50,593.98,1755.24,882.10,322.40,-1042.84,1764851114.3332362
143.68,534.43,1731.05,897.69,720.44,-1153.11,1764851114.3519092
203.13,464.02,1523.90,919.63,1065.38,-1240.85,1764851114.368814
232.51,365.76,1286.61,851.59,1281.77,-1294.42,1764851114.393013
241.73,250.90,1052.07,744.85,1445.30,-1328.86,1764851114.41723
226.62,104.36,784.76,687.12,1546.21,-1315.23,1764851114.4379547
186.93,30.21,513.15,677.05,1546.18,-1259.54,1764851114.459257
133.99,5.73,288.87,655.00,1468.15,-1181.91,1764851114.4758608
76.24,-71.78,158.54,597.85,1358.93,-1103.63,1764851114.5003667
13.20,-131.06,88.71,467.97,1223.79,-995.98,1764851114.5213616
-46.23,-115.60,44.35,374.37,1094.82,-863.68,1764851114.5428123
-101.69,-60.76,43.10,365.32,963.60,-745.53,1764851114.5579891
-156.34,-87.20,39.64,318.92,846.36,-643.60,1764851114.583563
-213.74,-103.97,6.84,198.48,701.40,-508.66,1764851114.6053302
-267.78,-43.97,-9.04,65.21,535.59,-392.16,1764851114.6233263
-317.16,59.67,39.12,-11.47,359.55,-283.84,1764851114.6425402
-359.59,171.02,133.90,-37.65,208.12,-207.36,1764851114.6672
-383.05,202.67,226.62,-85.70,73.40,-153.76,1764851114.6895723
-414.69,236.17,358.52,-119.05,-29.41,-76.99,1764851114.7089658
-439.64,302.74,481.90,-137.49,-77.20,-55.55,1764851114.7319927
-454.24,355.58,587.81,-102.17,-109.72,-38.21,1764851114.7521796
-466.36,366.74,668.84,-98.54,-118.76,-49.28,1764851114.7731466
-476.80,356.88,730.96,-107.76,-114.75,-40.99,1764851114.7858293
-483.58,339.50,733.37,-81.70,-72.93,-19.84,1764851114.8158855
-491.59,340.18,704.21,-91.94,-44.59,5.64,1764851114.8358405
-498.11,367.90,701.33,-139.95,-58.90,27.59,1764851114.852321
-504.24,394.61,699.93,-200.26,-62.07,48.95,1764851114.8752453
-512.00,416.72,712.69,-168.12,-74.66,51.81,1764851114.8991199
-519.65,456.36,744.39,-133.00,-60.46,22.14,1764851114.9203722
-530.36,444.01,745.53,-123.85,-54.39,3.52,1764851114.9409444
-541.25,425.26,733.00,-102.57,-54.93,-15.01,1764851114.9613588
-550.21,421.17,717.85,-94.99,-43.39,-19.36,1764851114.9836318
-555.73,434.34,695.07,-73.24,-47.98,-37.16,1764851115.0037055
-560.57,420.04,671.06,-74.85,-69.29,-52.28,1764851115.024377
-564.84,382.54,665.20,-70.83,-111.39,-63.34,1764851115.0414724
-563.66,354.71,669.37,-62.90,-137.88,-64.34,1764851115.0680993
-562.21,348.30,680.42,-59.77,-157.70,-56.19,1764851115.0850546
-556.93,343.45,723.10,-74.20,-185.95,-49.26,1764851115.1073036
-553.94,360.79,773.34,-49.57,-187.15,-52.37,1764851115.131554
-551.40,380.47,825.94,-7.34,-158.48,-57.72,1764851115.151722
-546.24,357.45,837.05,0.96,-135.31,-61.66,1764851115.1675634
-541.55,313.58,817.69,-3.38,-109.91,-47.91,1764851115.1867776
