ax,ay,az,gx,gy,gz,timestamp
-362.66,513.82,219.34,-16.64,-404.35,258.10,1764850959.9194913
-349.21,500.95,172.19,-0.34,-477.20,296.18,1764850959.942079
-330.43,504.56,120.56,9.01,-575.72,321.05,1764850959.9634528
-311.76,509.72,68.73,3.46,-708.36,371.30,1764850959.9842877
-284.80,544.71,46.42,18.84,-845.71,406.80,1764850960.0049932
-251.83,639.26,58.96,33.11,-1016.45,453.48,1764850960.0241487
-216.90,764.17,104.86,-33.95,-1189.18,465.56,1764850960.0443735
-189.32,913.99,217.08,-99.66,-1331.80,434.13,1764850960.0686543
-174.12,1083.94,425.87,-27.71,-1441.63,366.01,1764850960.089507
-168.10,1228.40,669.04,53.25,-1486.39,228.31,1764850960.1107605
-164.34,1351.19,875.73,1.76,-1431.13,14.66,1764850960.1284935
-155.89,1435.31,1051.42,-41.40,-1316.66,-220.04,1764850960.1522565
-136.40,1467.22,1178.86,-27.99,-1161.16,-451.93,1764850960.1736946
-112.19,1438.23,1273.38,5.30,-990.29,-715.64,1764850960.1947677
-88.91,1316.40,1353.12,36.61,-806.64,-953.00,1764850960.214848
-72.43,1134.39,1432.91,12.52,-609.15,-1137.05,1764850960.2356288
-74.31,929.28,1492.47,66.14,-383.38,-1239.49,1764850960.2552974
-80.42,756.44,1512.65,147.42,-154.27,-1262.37,1764850960.2774696
-97.75,605.47,1452.40,205.41,80.37,-1256.61,1764850960.2940035
-120.59,502.80,1348.24,262.20,286.42,-1209.42,1764850960.3207865
-145.85,442.98,1207.06,317.67,453.75,-1139.31,1764850960.341945
-176.02,388.08,1052.70,378.02,574.99,-1068.01,1764850960.3551354
-207.97,358.82,916.99,380.11,639.04,-993.31,1764850960.382019
-239.93,335.00,801.94,366.90,652.09,-912.41,1764850960.404556
-271.74,302.75,717.20,339.16,643.67,-822.95,1764850960.4252813
-299.08,291.24,675.17,316.49,640.42,-736.71,1764850960.4453604
-324.41,281.60,651.45,291.21,638.26,-642.10,1764850960.4638858
-344.90,291.86,632.03,265.53,650.52,-554.49,1764850960.4888203
-361.42,297.73,602.02,223.30,664.24,-485.11,1764850960.50863
-378.60,301.07,558.82,229.11,688.81,-400.35,1764850960.5272532
-390.81,296.26,515.50,218.44,685.68,-328.29,1764850960.5520687
-402.69,267.72,464.42,215.37,677.03,-253.25,1764850960.57274
-411.89,236.11,424.61,199.27,667.58,-167.56,1764850960.593469
-419.55,193.35,382.37,193.08,634.04,-78.83,1764850960.6124144
-426.97,153.69,347.96,188.12,596.53,28.40,1764850960.6351964
-432.23,121.79,306.87,173.10,558.95,151.94,1764850960.6550415
-430.84,121.67,262.19,142.33,509.61,302.55,1764850960.6734939
-419.62,148.72,220.31,110.78,418.77,443.16,1764850960.6983876
-405.12,171.56,190.26,79.17,341.85,578.29,1764850960.7187433
-390.10,194.88,188.42,33.39,262.38,695.25,1764850960.7396429
-374.94,231.20,203.96,-3.42,196.92,848.96,1764850960.7616649
-355.15,279.92,230.82,-58.40,128.68,949.62,1764850960.7782102
-335.03,307.83,246.89,-95.84,67.98,1059.77,1764850960.8038292
-311.77,353.46,264.76,-122.57,2.88,1150.71,1764850960.8224466
-290.06,418.49,284.60,-195.08,-68.95,1250.80,1764850960.844932
-264.85,466.71,328.91,-287.62,-142.61,1316.08,1764850960.861409
-243.27,484.31,396.27,-305.38,-178.22,1384.17,1764850960.8881946
-215.33,534.36,476.78,-349.87,-204.58,1464.84,1764850960.9063563
-186.93,615.91,585.41,-339.99,-198.20,1522.92,1764850960.9282353
-159.64,692.87,679.25,-359.49,-160.97,1566.58,1764850960.9474182
-132.24,818.14,756.91,-394.07,-94.52,1604.29,1764850960.9714975
-110.61,947.57,812.58,-415.06,-18.54,1588.35,1764850960.9923284
-91.17,1092.23,875.79,-402.30,32.54,1563.70,1764850961.0054739
-78.99,1235.45,939.12,-402.25,141.06,1477.64,1764850961.034186
-70.59,1357.18,994.15,-390.52,255.50,1355.30,1764850961.0551949
-63.60,1460.65,1016.03,-394.04,392.67,1172.70,1764850961.072632
-57.36,1548.61,1016.78,-438.43,526.37,951.50,1764850961.0958722
-49.06,1610.47,977.66,-432.67,642.12,713.07,1764850961.1187136
-39.45,1607.25,905.71,-398.67,760.00,450.71,1764850961.139599
-31.58,1536.71,820.85,-348.47,849.40,196.20,1764850961.1579926
-31.20,1414.20,747.68,-308.20,912.19,-20.13,1764850961.179303
-40.17,1256.67,673.77,-280.87,955.06,-180.61,1764850961.2020864
-58.74,1102.97,606.31,-231.24,982.80,-286.72,1764850961.223536
-76.48,988.08,554.51,-137.15,976.98,-360.11,1764850961.2431414
-95.31,894.31,495.04,-53.58,961.53,-394.59,1764850961.2642887
-112.36,822.27,437.58,2.76,942.70,-427.50,1764850961.2864141
-132.11,734.93,365.04,11.64,901.50,-433.88,1764850961.307325
-152.79,642.84,298.59,38.40,826.87,-403.60,1764850961.325062
-173.22,563.36,239.25,96.54,767.04,-363.76,1764850961.346194
-193.14,502.11,193.46,119.56,687.09,-313.09,1764850961.3699455
-213.22,458.89,147.04,114.52,595.12,-236.43,1764850961.3892317
-230.59,430.71,98.14,130.35,509.45,-163.46,1764850961.407731
-238.90,415.90,41.57,171.99,403.64,-104.45,1764850961.4319792
-243.86,391.02,-27.52,174.69,280.69,-20.98,1764850961.4545684
-243.88,352.16,-86.84,138.59,140.79,64.07,1764850961.474549
-239.40,340.29,-113.42,110.30,-38.73,196.06,1764850961.496776
-227.94,362.15,-96.40,75.76,-210.22,339.75,1764850961.5170012
-220.60,436.67,-39.34,62.89,-377.89,471.79,1764850961.5379083
-210.01,554.92,51.61,78.06,-507.80,574.42,1764850961.5592499
-202.36,716.48,142.27,105.95,-603.23,634.36,1764850961.5803475
-194.80,892.06,225.33,97.26,-682.25,624.40,1764850961.5940387
-190.03,1025.70,309.28,126.17,-739.81,550.84,1764850961.6215475
-183.88,1135.70,384.09,161.84,-773.74,464.32,1764850961.6427398
-179.55,1218.54,468.52,262.07,-804.38,361.97,1764850961.6611702
-176.46,1307.11,576.30,290.26,-813.02,247.37,1764850961.6854053
-170.85,1372.19,693.40,277.32,-775.67,97.77,1764850961.7054276
-166.07,1398.57,799.39,300.52,-708.22,-66.90,1764850961.7221446
-158.86,1416.18,886.78,373.04,-601.39,-250.96,1764850961.744135
-148.23,1418.70,938.56,413.09,-475.48,-448.52,1764850961.7689524
-141.30,1385.45,953.33,420.42,-345.66,-614.64,1764850961.7881489
-140.50,1304.68,946.53,444.96,-219.11,-778.94,1764850961.810938
-147.03,1222.68,918.85,470.02,-97.74,-907.20,1764850961.8294578
-156.62,1153.58,875.22,510.21,19.52,-1006.62,1764850961.8521156
-168.08,1074.14,805.59,490.68,113.49,-1084.53,1764850961.8736339
-183.52,996.57,735.15,468.68,184.97,-1142.65,1764850961.888562
-200.39,950.13,674.23,458.08,237.32,-1170.45,1764850961.9141726
-216.83,926.11,627.84,452.97,276.72,-1192.58,1764850961.9364383
-232.16,888.60,592.32,438.72,316.52,-1235.70,1764850961.9582992
-252.23,832.71,563.17,432.31,342.24,-1263.64,1764850961.9721432
-276.05,771.10,533.89,428.67,369.20,-1261.60,1764850962.0009081
-300.34,715.29,491.16,388.97,390.62,-1246.96,1764850962.0219326
-326.39,673.09,445.69,368.42,401.93,-1234.81,1764850962.0420408
-350.18,638.28,386.63,344.66,407.04,-1209.19,1764850962.0560274
-372.20,602.39,336.89,329.26,392.18,-1168.51,1764850962.084573
-394.52,564.83,294.31,318.57,373.56,-1123.74,1764850962.105264
-414.24,537.10,263.06,279.18,346.92,-1072.78,1764850962.1240606
-429.36,509.19,234.25,241.21,318.28,-1018.36,1764850962.1479719
-441.00,471.36,209.76,198.43,278.04,-956.81,1764850962.1674118
-454.80,427.81,201.70,171.36,242.04,-897.58,1764850962.18976
-465.18,382.09,200.39,156.46,205.73,-834.35,1764850962.205633
-473.41,331.67,190.28,141.99,184.47,-744.89,1764850962.2276838
-485.64,276.97,176.44,144.69,151.70,-661.96,1764850962.2521572
-494.70,222.53,161.23,155.09,137.64,-578.87,1764850962.2732916
-504.94,151.05,123.69,160.92,128.10,-467.74,1764850962.2939968
-508.25,99.14,75.74,127.49,90.58,-306.98,1764850962.312645
-500.86,74.22,33.78,82.86,32.00,-138.83,1764850962.3353283
-488.43,78.39,1.71,52.13,-56.80,17.59,1764850962.355664
-469.17,89.28,-4.55,20.91,-143.38,170.06,1764850962.3773947
-452.94,61.04,8.29,23.18,-210.08,308.05,1764850962.39963
-428.50,47.68,37.49,6.20,-290.16,476.64,1764850962.4193394
-393.03,83.88,59.92,-18.13,-344.44,655.34,1764850962.441222
-353.42,121.40,48.08,-70.91,-395.07,785.34,1764850962.4603684
-306.56,141.14,17.02,-110.07,-467.51,885.64,1764850962.4781265
-250.53,103.17,-5.93,-88.76,-523.39,986.49,1764850962.504598
-195.10,-8.16,-49.59,-30.75,-599.68,1123.52,1764850962.5253332
-124.28,-124.53,-79.80,-54.34,-706.83,1320.99,1764850962.54517
-39.64,-188.20,-57.78,-116.09,-856.10,1615.44,1764850962.5643446
52.71,-67.42,59.78,-221.07,-1001.59,1979.43,1764850962.5884168
141.70,249.74,283.47,-351.41,-1131.25,2294.21,1764850962.609374
180.00,519.33,548.00,-407.90,-1205.46,2474.78,1764850962.6283717
158.85,748.48,772.85,-503.92,-1176.44,2456.96,1764850962.6543522
106.37,943.26,963.97,-478.13,-1060.58,2249.82,1764850962.6724472
54.26,1108.82,1126.42,-385.41,-856.49,1878.15,1764850962.6936018
37.57,1249.55,1264.51,-338.40,-597.52,1366.32,1764850962.7129612
70.64,1369.16,1300.28,-292.44,-320.99,750.08,1764850962.737585
131.44,1470.84,1257.19,-170.57,-60.74,130.26,1764850962.756066
190.18,1368.56,1199.11,-53.79,172.47,-401.68,1764850962.7740839
234.55,1141.98,1095.00,100.98,384.50,-811.82,1764850962.7975028
240.47,894.93,951.75,170.43,526.03,-1089.65,1764850962.8189301
229.15,682.39,828.78,223.47,645.42,-1263.10,1764850962.8404684
199.12,512.08,690.67,259.55,717.21,-1334.04,1764850962.8593867
154.41,361.17,556.92,248.82,742.83,-1320.53,1764850962.88037
107.25,260.20,440.98,219.89,759.50,-1262.25,1764850962.90228
56.06,213.97,355.93,215.71,715.78,-1180.01,1764850962.923314
3.10,204.37,320.09,153.05,685.51,-1068.41,1764850962.9407313
-47.47,212.27,305.53,113.00,668.18,-987.95,1764850962.9630883
-96.90,217.93,269.75,83.75,627.66,-905.46,1764850962.9866242
-143.86,269.09,229.89,45.08,577.31,-798.14,1764850963.0065763
-184.08,338.22,200.35,-6.08,521.01,-726.12,1764850963.0263221
-219.62,360.54,171.80,-40.87,477.06,-663.70,1764850963.0497365
-252.08,333.01,144.08,-56.64,428.90,-598.65,1764850963.0702472
-280.57,300.01,118.72,-51.74,370.87,-531.65,1764850963.0920315
-303.88,250.81,90.56,-55.98,318.24,-461.20,1764850963.1140087
-325.95,187.84,53.58,-53.88,249.50,-343.42,1764850963.1322722
-344.11,135.36,21.09,-76.40,164.38,-189.31,1764850963.1554825
-356.09,129.61,2.93,-120.14,74.32,-33.11,1764850963.1740868
-360.73,159.97,-10.41,-168.72,-22.63,126.66,1764850963.1966796
-355.82,209.02,0.60,-216.01,-126.33,277.46,1764850963.2189076
-347.90,282.52,33.96,-238.51,-239.08,392.74,1764850963.238585
-341.61,329.69,70.42,-270.83,-304.02,497.63,1764850963.2551491
-335.67,369.49,81.60,-289.01,-381.12,596.98,1764850963.2798426
-333.32,415.61,65.31,-273.26,-449.95,671.84,1764850963.3024983
-328.77,500.27,24.62,-251.77,-530.66,721.66,1764850963.322591
-315.16,595.63,-40.58,-231.70,-611.86,758.91,1764850963.3444428
-291.13,639.94,-141.44,-300.75,-760.98,767.77,1764850963.3611147
-253.76,653.30,-196.87,-385.54,-968.13,793.31,1764850963.3841338
-214.35,690.15,-153.24,-376.61,-1156.51,803.61,1764850963.4079719
-176.65,790.48,-12.36,-269.71,-1339.44,847.47,1764850963.425719
-157.95,961.41,129.45,-214.26,-1464.32,871.25,1764850963.4452288
-133.81,1124.25,297.23,-313.82,-1544.37,843.76,1764850963.471186
-113.14,1262.66,515.30,-291.95,-1583.92,757.40,1764850963.4909158
-100.67,1380.31,745.05,-241.55,-1545.83,556.49,1764850963.511397
-86.92,1480.31,940.34,-248.52,-1451.35,273.81,1764850963.531625
-63.53,1565.32,1106.34,-234.94,-1259.15,-81.96,1764850963.5533712
-33.00,1572.32,1223.74,-178.70,-1037.88,-433.56,1764850963.57886
-1.80,1507.32,1289.03,-51.40,-797.30,-761.53,1764850963.595971
28.02,1380.52,1304.78,25.31,-561.90,-1049.00,1764850963.6172838
40.32,1198.79,1257.71,75.52,-325.22,-1264.55,1764850963.6389332
38.17,1024.08,1207.35,165.29,-148.33,-1395.27,1764850963.659417
24.79,874.66,1161.25,271.60,16.42,-1470.08,1764850963.6757448
1.88,737.61,1089.66,325.66,169.35,-1510.57,1764850963.7016823
-29.31,615.57,1002.11,346.41,293.95,-1508.38,1764850963.720775
-64.36,532.09,914.50,341.55,390.86,-1453.72,1764850963.7440221
-96.11,479.87,835.82,366.81,465.43,-1384.47,1764850963.7607152
-128.19,424.39,761.60,375.69,528.21,-1335.50,1764850963.7857904
-162.21,353.38,686.96,390.44,570.78,-1259.97,1764850963.8064814
-199.83,282.83,615.86,376.57,597.07,-1162.18,1764850963.8220067
-235.71,231.25,575.84,315.89,591.21,-1036.75,1764850963.8478005
-265.00,197.61,552.31,272.70,584.42,-892.64,1764850963.8696644
-296.05,174.72,491.96,243.50,593.06,-780.04,1764850963.8903017
-321.54,155.41,430.77,212.67,598.00,-681.04,1764850963.9119198
-345.01,129.25,377.10,188.27,578.50,-547.08,1764850963.9229653
-358.81,108.81,330.59,165.73,567.33,-407.42,1764850963.9537969
-373.54,68.79,297.50,151.97,531.13,-285.41,1764850963.9728074
-385.61,19.17,260.22,148.98,523.46,-127.99,1764850963.9958863
-388.82,-25.85,242.34,89.13,487.24,38.80,1764850964.0160384
-383.59,-34.12,223.24,55.96,445.35,240.28,1764850964.036728
-373.00,-35.46,216.60,20.27,404.95,446.04,1764850964.0573916
-357.85,-9.59,218.76,-10.07,364.91,661.74,1764850964.073973
-336.28,63.85,243.25,-55.36,323.67,874.77,1764850964.1000848
-315.08,138.12,249.06,-99.56,294.62,1054.06,1764850964.12059
-291.07,229.30,265.85,-134.12,262.13,1218.15,1764850964.1367147
-268.41,314.31,285.37,-160.21,239.31,1319.23,1764850964.1632147
-242.40,362.41,299.12,-195.27,219.31,1420.14,1764850964.181282
-218.04,383.05,312.45,-231.08,201.72,1534.72,1764850964.2034142
-190.43,441.99,343.43,-296.92,175.06,1668.41,1764850964.2258134
-155.57,550.44,425.42,-389.18,159.90,1774.85,1764850964.246494
-116.78,645.93,506.96,-449.01,171.31,1851.52,1764850964.2689536
-83.82,787.99,609.56,-435.35,196.32,1911.90,1764850964.2865896
-52.79,975.64,731.28,-432.45,260.77,1923.01,1764850964.3073547
-29.27,1136.34,781.49,-477.38,370.15,1873.06,1764850964.3303916
-10.03,1272.94,790.41,-465.78,480.53,1798.80,1764850964.352292
-0.58,1389.05,778.95,-452.91,572.25,1657.98,1764850964.373313
3.26,1487.74,765.76,-459.37,667.91,1469.28,1764850964.3913636
4.72,1571.63,737.14,-514.37,752.83,1250.09,1764850964.4152606
7.91,1642.94,708.17,-557.81,842.10,997.78,1764850964.437408
13.03,1703.55,682.35,-553.94,903.89,723.91,1764850964.4533544
19.92,1711.86,634.30,-536.25,978.90,431.12,1764850964.478766
26.83,1680.83,574.70,-522.41,1031.87,147.46,1764850964.498608
31.96,1610.96,505.45,-498.65,1063.39,-84.36,1764850964.5200624
32.71,1496.22,416.58,-450.85,1091.68,-327.31,1764850964.5414996
26.16,1371.68,329.19,-374.82,1073.73,-536.81,1764850964.561333
11.13,1232.53,255.81,-311.70,1031.47,-687.29,1764850964.5835617
-7.94,1102.70,225.69,-266.75,985.95,-790.00,1764850964.6038473
-31.50,967.30,188.84,-201.83,914.26,-836.80,1764850964.625407
-60.07,825.50,147.01,-116.96,837.72,-868.18,1764850964.6469524
-90.36,699.13,108.61,-59.22,754.96,-851.05,1764850964.6641486
-120.01,595.91,89.62,-23.63,644.12,-801.39,1764850964.688812
-150.01,515.82,65.53,-5.09,550.20,-732.48,1764850964.708727
-176.40,464.70,53.00,0.48,435.57,-616.91,1764850964.7281175
-199.29,429.49,41.60,28.00,328.53,-504.87,1764850964.7441485
-219.05,399.57,32.51,75.70,215.35,-408.74,1764850964.7700713
-235.69,377.28,23.73,72.15,97.25,-298.83,1764850964.7890096
-245.94,352.19,9.37,109.93,1.36,-194.01,1764850964.812879
-251.65,330.11,5.72,121.94,-126.04,-68.91,1764850964.8366797
-252.60,347.65,17.46,131.25,-238.24,69.53,1764850964.8559017
-245.76,380.85,35.24,105.86,-336.90,198.60,1764850964.869926
-236.05,426.77,51.40,85.48,-443.27,316.41,1764850964.8963923
-230.19,468.66,64.84,99.96,-552.88,436.65,1764850964.9200416
-225.96,526.01,90.67,148.86,-653.54,533.15,1764850964.9408433
-222.97,618.56,125.82,201.23,-722.01,600.48,1764850964.9565914
-219.97,707.27,119.09,192.65,-808.11,646.31,1764850964.9815269
-216.53,785.68,115.18,248.35,-889.39,670.86,1764850965.0039833
-211.95,874.23,141.55,342.50,-960.28,693.53,1764850965.0240517
-207.16,990.45,209.72,382.32,-1053.24,703.80,1764850965.04554
-203.53,1130.03,317.16,343.58,-1139.16,678.33,1764850965.06178
-197.60,1267.57,449.74,316.34,-1179.78,632.98,1764850965.0876424
-189.86,1384.49,647.93,352.59,-1181.02,550.93,1764850965.1080472
-182.83,1483.86,857.79,390.30,-1091.76,339.29,1764850965.1290438
-163.36,1568.34,1036.17,353.06,-945.70,55.60,1764850965.1479104
-130.45,1640.13,1165.29,322.60,-749.24,-250.64,1764850965.171317
-92.59,1617.31,1203.80,316.81,-505.76,-577.84,1764850965.1887004
-56.95,1520.52,1163.33,314.89,-279.89,-867.97,1764850965.213204
-31.16,1375.09,1062.33,321.65,-95.71,-1098.67,1764850965.2338245
-19.43,1236.93,949.03,369.11,50.35,-1263.27,1764850965.254295
-16.97,1116.04,859.48,420.24,164.59,-1381.58,1764850965.2720144
-22.22,992.28,765.65,427.10,256.91,-1453.94,1764850965.297599
-36.14,876.74,672.11,431.44,314.97,-1496.85,1764850965.3191576
-55.17,769.23,586.74,460.92,366.42,-1524.02,1764850965.3395917
-78.09,692.09,520.18,466.48,393.96,-1518.62,1764850965.3584282
-101.78,618.28,460.00,453.81,400.87,-1481.03,1764850965.3763695
-126.86,550.59,394.30,382.14,392.04,-1426.87,1764850965.4036925
-150.43,480.90,335.91,345.82,387.83,-1358.04,1764850965.423786
-173.32,442.66,309.97,314.35,368.06,-1283.04,1764850965.444951
-193.67,413.92,299.63,265.09,340.75,-1201.28,1764850965.46445
-216.67,374.03,271.18,245.43,352.94,-1109.59,1764850965.4871593
-240.72,330.97,241.15,232.92,342.00,-1028.35,1764850965.506575
-265.21,281.33,213.83,224.98,346.50,-935.30,1764850965.5286517
-287.53,233.73,184.16,236.23,345.52,-829.80,1764850965.5394514
-307.70,178.57,125.18,247.30,318.29,-721.83,1764850965.5707598
-328.75,99.58,66.36,236.90,268.75,-584.46,1764850965.5867462
-347.53,24.50,29.40,232.87,201.14,-424.79,1764850965.612591
-360.35,-24.33,13.44,217.14,163.77,-239.27,1764850965.6229928
-362.10,-31.48,-23.07,155.47,93.90,-11.98,1764850965.6544151
-353.54,-7.26,-52.46,84.15,25.82,199.82,1764850965.6728668
-340.40,34.03,-61.69,58.02,-65.06,398.74,1764850965.6897526
-325.49,75.73,-44.64,48.42,-143.50,591.83,1764850965.7166817
-305.92,133.22,-19.64,7.56,-224.57,764.66,1764850965.7366579
-275.78,173.69,9.10,-49.38,-283.89,892.06,1764850965.7534518
-237.71,136.38,9.69,-31.17,-328.00,998.25,1764850965.7729788
-193.36,55.02,-21.47,24.51,-381.70,1153.61,1764850965.8014548
-140.20,21.57,-59.35,-1.97,-464.55,1356.17,1764850965.8198624
-72.82,29.89,-91.99,-88.67,-576.37,1591.05,1764850965.8411827
-11.80,116.75,-44.74,-159.67,-697.21,1846.49,1764850965.8611188
41.27,329.94,67.12,-193.32,-822.43,2110.42,1764850965.8864496
75.13,587.50,265.85,-138.22,-881.46,2312.85,1764850965.90581
72.56,806.42,485.92,-267.49,-908.55,2366.43,1764850965.9206614
45.93,992.51,720.08,-370.47,-869.76,2243.06,1764850965.9490094
18.04,1150.68,919.12,-418.40,-751.90,1887.70,1764850965.9700365
32.28,1285.13,1088.30,-441.14,-527.51,1314.75,1764850965.9892054
103.94,1399.41,1232.11,-420.27,-212.29,633.93,1764850966.0110831
214.20,1496.55,1235.69,-342.23,112.36,-44.36,1764850966.0267966
314.67,1404.37,1129.69,-195.79,411.40,-622.40,1764850966.0544105
380.27,1189.21,947.63,-41.62,635.29,-1071.74,1764850966.0744345
399.88,890.83,758.54,32.72,786.90,-1404.48,1764850966.0968606
377.40,593.86,603.06,73.41,861.76,-1543.91,1764850966.122783
331.29,363.33,456.95,105.00,895.40,-1587.42,1764850966.1367922
270.34,189.73,331.41,114.75,879.89,-1552.41,1764850966.1558304
202.19,73.37,240.60,33.94,842.41,-1432.65,1764850966.1701522
137.36,11.51,171.66,-27.25,776.65,-1290.05,1764850966.1991081
73.11,7.54,124.91,-45.07,710.55,-1151.44,1764850966.220078
10.84,31.91,89.22,-56.91,651.97,-1007.83,1764850966.242677
-45.98,62.07,46.59,-61.87,582.37,-874.05,1764850966.2577136
-95.64,107.21,24.15,-87.09,507.32,-742.94,1764850966.282799
-136.94,152.78,8.68,-79.73,439.92,-614.40,1764850966.3032808
-178.95,168.56,-15.12,-57.57,372.43,-508.74,1764850966.3225884
-217.66,185.58,-36.26,-62.43,300.97,-409.03,1764850966.3450415
-250.86,171.84,-62.47,-85.47,224.02,-283.18,1764850966.3617191
-273.38,162.86,-88.50,-110.75,124.72,-146.80,1764850966.3898554
-285.47,155.68,-132.22,-124.13,37.31,-23.08,1764850966.408456
-289.45,129.18,-175.84,-132.51,-101.49,126.48,1764850966.4206257
-290.88,118.65,-179.61,-172.94,-227.56,278.51,1764850966.4536731
-286.55,154.71,-154.62,-231.90,-369.23,457.23,1764850966.4736373
-272.22,240.55,-134.73,-288.31,-492.04,608.25,1764850966.49345
-260.94,297.47,-132.37,-260.37,-606.34,746.81,1764850966.5155332
-251.50,407.65,-86.86,-200.91,-731.99,867.29,1764850966.5365348
-239.12,570.45,-57.03,-166.87,-813.29,937.00,1764850966.5569406
-221.10,675.53,-107.28,-229.14,-916.00,978.55,1764850966.579037
-194.54,718.50,-148.94,-299.17,-1069.00,993.16,1764850966.5997722
-158.46,817.58,-111.30,-263.90,-1243.45,1032.59,1764850966.6202626
-127.49,962.09,42.50,-248.61,-1404.93,1051.40,1764850966.6372032
-101.17,1124.83,225.57,-294.42,-1501.39,1046.39,1764850966.6532247
-89.74,1263.15,439.09,-374.76,-1559.08,965.03,1764850966.6812563
-85.58,1380.73,671.27,-320.04,-1521.42,818.18,1764850966.7050798
-78.59,1480.67,877.63,-257.64,-1425.51,523.25,1764850966.7220855
-56.90,1565.62,1029.94,-256.19,-1269.58,178.66,1764850966.7364848
-22.57,1621.63,1123.10,-224.36,-1085.14,-219.84,1764850966.7665515
15.92,1573.38,1186.83,-134.01,-875.27,-602.36,1764850966.7870202
45.63,1466.98,1219.11,-31.11,-671.68,-913.11,1764850966.8051531
68.34,1317.58,1225.99,50.96,-460.83,-1177.84,1764850966.8205585
71.88,1125.94,1203.64,131.22,-285.20,-1349.46,1764850966.8515007
64.85,958.55,1162.75,205.13,-114.02,-1440.14,1764850966.8705304
47.02,836.97,1112.38,308.76,52.18,-1498.92,1764850966.8928096
25.72,740.82,1041.23,380.05,208.75,-1512.58,1764850966.9098365
-5.74,637.80,934.69,409.44,313.64,-1491.50,1764850966.936193
-39.23,546.78,835.59,410.73,400.39,-1474.47,1764850966.9566872
-73.09,445.56,753.15,419.32,463.93,-1431.80,1764850966.97772
-109.53,358.18,689.68,415.22,522.74,-1357.73,1764850966.9975154
-145.60,277.60,637.68,377.54,549.03,-1264.47,1764850967.0198982
-178.36,210.31,597.82,334.71,586.38,-1114.40,1764850967.0392866
-209.51,138.41,553.00,313.90,621.72,-964.34,1764850967.059592
-237.03,78.50,505.75,290.51,654.46,-786.99,1764850967.0825212
-259.08,56.23,447.89,253.84,688.89,-615.54,1764850967.1035476
-273.76,35.94,375.61,215.76,700.76,-444.01,1764850967.1205375
-285.35,-4.85,323.46,178.60,702.15,-277.21,1764850967.139372
-293.25,-32.17,277.64,146.41,679.62,-74.53,1764850967.1669042
-295.91,-45.80,239.15,141.25,677.28,116.65,1764850967.1872222
-292.92,-38.18,195.78,125.76,650.09,323.25,1764850967.2063897
-284.83,-5.75,153.66,87.10,601.78,545.67,1764850967.2230122
-274.81,48.36,125.96,17.93,549.91,755.72,1764850967.2484767
-262.09,132.91,111.87,-75.36,484.22,959.76,1764850967.2700925
-248.87,208.67,117.14,-118.95,444.29,1119.09,1764850967.2914934
-232.09,301.27,146.52,-173.11,393.55,1262.63,1764850967.3121157
-214.08,392.13,189.34,-242.54,360.01,1382.24,1764850967.328619
-191.27,474.16,243.59,-331.26,321.91,1485.70,1764850967.3547707
-161.08,517.34,298.85,-343.97,321.02,1567.35,1764850967.3702464
-130.62,586.29,356.47,-352.38,324.17,1658.34,1764850967.3947704
-98.42,706.24,441.60,-416.82,347.55,1744.69,1764850967.4192219
-66.86,831.76,485.31,-502.50,377.31,1783.59,1764850967.4394717
-38.38,983.89,549.76,-497.62,437.12,1810.65,1764850967.4601626
-14.62,1143.36,633.20,-491.98,478.35,1780.85,1764850967.4793308
4.67,1278.91,702.47,-518.38,552.70,1680.52,1764850967.5029373
14.62,1394.12,746.35,-548.63,673.79,1520.25,1764850967.5228965
22.48,1492.05,741.35,-511.63,810.02,1296.11,1764850967.5395432
29.90,1575.29,696.59,-454.69,919.82,1034.19,1764850967.5656953
39.07,1646.05,609.81,-420.98,1022.75,732.36,1764850967.5879047
49.56,1706.19,498.68,-438.24,1091.03,416.11,1764850967.6074831
59.37,1714.11,391.03,-421.40,1119.38,95.69,1764850967.6281006
66.37,1661.75,319.33,-387.59,1111.37,-201.86,1764850967.646961
66.16,1574.93,266.03,-350.45,1102.47,-468.28,1764850967.6713498
60.59,1440.09,199.12,-295.78,1072.40,-703.44,1764850967.6914158
41.90,1281.68,117.66,-236.42,1030.04,-855.02,1764850967.7122948
15.52,1144.78,53.81,-185.35,947.83,-958.07,1764850967.728042
-9.76,1056.31,24.59,-144.95,859.36,-1027.96,1764850967.754168
-38.00,976.61,7.70,-110.91,765.55,-1079.57,1764850967.774682
-66.20,898.37,-8.01,-84.97,667.82,-1110.23,1764850967.7964907
-94.97,812.37,-9.96,-32.03,579.35,-1130.90,1764850967.8176093
-122.72,721.86,3.69,32.18,486.75,-1119.06,1764850967.8382783
-152.16,621.38,10.03,52.85,410.73,-1084.40,1764850967.858493
-179.59,523.08,14.53,69.22,337.42,-1026.44,1764850967.8719442
-201.85,422.11,12.50,86.74,258.01,-954.08,1764850967.8993616
-226.17,307.20,30.72,96.83,166.21,-848.16,1764850967.9202602
-249.85,192.27,38.87,132.70,79.78,-718.84,1764850967.942059
-266.97,101.48,39.34,123.30,5.71,-533.31,1764850967.9639716
-275.82,52.51,34.04,93.40,-78.25,-298.52,1764850967.9778993
-280.65,56.48,38.83,68.29,-168.81,-80.94,1764850968.0057974
-281.45,96.46,50.11,62.25,-255.39,127.70,1764850968.0254765
-280.34,183.54,50.39,46.01,-330.78,323.35,1764850968.0484731
