ax,ay,az,gx,gy,gz,timestamp
-338.13,-28.39,-185.48,-9.16,-133.97,153.66,1764851068.3442743
-320.41,48.77,-136.21,-50.38,-356.58,202.31,1764851068.3643255
-304.00,17.15,-101.68,-36.83,-525.09,226.87,1764851068.3785446
-276.10,-65.22,-130.83,-21.40,-701.03,298.44,1764851068.4061499
-233.78,-101.94,-151.85,-78.19,-917.47,403.07,1764851068.4279997
-174.42,-67.15,-124.28,-154.66,-1134.15,502.51,1764851068.4455519
-107.45,-33.07,-135.18,-220.86,-1351.33,585.53,1764851068.4615731
-27.29,-83.91,-178.21,-236.63,-1598.63,651.90,1764851068.490429
66.06,-96.23,-132.58,-258.14,-1901.84,763.52,1764851068.511495
153.20,-57.79,143.81,-369.12,-2217.46,890.79,1764851068.532639
190.52,-73.12,429.29,-441.25,-2463.84,1017.27,1764851068.5453482
238.89,214.89,671.95,-446.76,-2575.77,1124.18,1764851068.5741327
228.86,489.71,878.20,-489.25,-2465.40,1127.15,1764851068.5948594
195.88,723.30,1053.52,-450.66,-2108.49,1001.88,1764851068.6122115
185.25,860.06,1202.54,-419.36,-1563.02,810.80,1764851068.6322653
200.66,917.05,1329.21,-342.66,-955.06,613.28,1764851068.6571584
237.01,913.59,1436.88,-274.76,-367.80,412.99,1764851068.6782844
277.51,855.00,1458.05,-192.75,191.37,233.44,1764851068.6999655
310.43,779.85,1323.79,-94.53,642.96,84.42,1764851068.7213583
316.82,654.62,1148.77,-16.45,973.72,-55.44,1764851068.742091
307.10,547.88,946.76,16.31,1200.56,-138.62,1764851068.761604
277.23,438.85,718.49,-45.23,1341.48,-194.93,1764851068.780248
228.90,359.37,536.02,-64.55,1391.95,-202.29,1764851068.7957487
174.46,335.02,437.62,-36.27,1393.76,-209.15,1764851068.8241951
120.24,286.41,347.67,-47.03,1359.00,-229.98,1764851068.8473597
68.01,235.50,265.07,-82.57,1286.85,-193.38,1764851068.8642228
15.51,216.68,204.61,-102.59,1190.42,-163.47,1764851068.889214
-34.22,217.17,169.42,-91.70,1083.56,-144.65,1764851068.9115622
-82.49,206.65,144.91,-97.44,957.02,-130.15,1764851068.9315712
-128.01,219.75,123.47,-147.33,822.77,-97.43,1764851068.949323
-166.71,240.64,107.95,-191.83,685.25,-81.92,1764851068.9711068
-200.66,249.54,106.91,-210.75,537.47,-74.43,1764851068.995425
-229.66,257.56,100.32,-229.24,401.95,-74.96,1764851069.013268
-253.41,249.53,80.77,-221.25,238.15,-73.62,1764851069.0359478
-271.80,244.35,71.66,-253.17,65.93,-74.58,1764851069.051073
-282.78,277.00,86.86,-294.99,-112.56,-81.09,1764851069.0787446
-287.46,308.65,129.33,-319.74,-279.57,-89.63,1764851069.0991423
-283.49,343.80,191.23,-293.38,-439.24,-137.08,1764851069.1191542
-272.17,298.38,220.00,-294.67,-571.65,-169.32,1764851069.1393015
-258.94,228.72,217.15,-284.67,-702.20,-193.72,1764851069.161749
-243.80,202.96,206.77,-295.07,-853.97,-189.86,1764851069.1821706
-232.88,247.97,259.46,-268.81,-1023.18,-150.58,1764851069.2036629
-221.05,389.57,340.09,-251.89,-1179.00,-171.50,1764851069.2251642
-195.99,610.14,434.88,-227.01,-1320.45,-230.97,1764851069.245081
-163.74,752.32,587.29,-251.46,-1424.48,-370.63,1764851069.2920046
-137.83,807.17,806.25,-156.74,-1498.51,-535.53,1764851069.2980003
-112.06,827.24,992.36,11.97,-1474.43,-706.90,1764851069.3098102
-93.60,764.81,1150.56,24.88,-1372.97,-879.87,1764851069.3315206
-77.91,633.29,1285.02,-13.95,-1191.32,-1001.39,1764851069.3497984
-58.12,528.99,1399.32,48.74,-898.03,-1086.08,1764851069.3686795
-20.60,491.64,1496.47,163.53,-544.92,-1155.37,1764851069.39216
10.84,355.50,1579.05,217.00,-170.98,-1233.46,1764851069.4133666
26.46,189.37,1616.84,259.15,173.26,-1243.74,1764851069.4308066
29.24,42.62,1589.12,257.18,488.67,-1197.28,1764851069.4565454
35.06,-23.18,1558.35,305.60,763.97,-1120.89,1764851069.4751477
36.85,-48.80,1489.00,346.16,1014.78,-1034.66,1764851069.4989743
35.97,-62.33,1381.00,398.04,1230.66,-982.06,1764851069.5136302
26.82,-108.63,1192.75,439.43,1372.46,-925.05,1764851069.5391614
4.65,-197.19,1010.24,473.12,1470.19,-849.29,1764851069.5615606
-26.35,-262.71,823.75,482.25,1497.76,-759.70,1764851069.5816402
-63.34,-318.55,648.89,448.31,1473.80,-634.64,1764851069.6000602
-106.49,-347.27,470.70,425.16,1391.93,-501.35,1764851069.6242158
-147.22,-350.23,320.45,413.89,1265.94,-349.94,1764851069.6462214
-178.84,-339.84,207.73,365.61,1125.85,-219.45,1764851069.666246
-207.51,-343.92,102.47,316.47,963.57,-97.43,1764851069.6861916
-229.48,-383.38,65.05,291.80,791.74,43.18,1764851069.7052772
-242.76,-395.47,39.84,269.03,618.68,224.20,1764851069.7284205
-248.05,-385.05,-10.38,214.27,442.77,404.47,1764851069.7501845
-245.19,-343.49,-53.38,129.63,246.76,588.60,1764851069.7639067
-231.21,-250.42,-58.57,30.99,21.94,730.11,1764851069.791782
-215.73,-153.31,-18.88,24.54,-184.45,824.59,1764851069.811899
-197.92,-127.31,19.35,-7.04,-385.08,918.71,1764851069.8324778
-182.33,-135.06,93.85,-92.39,-591.32,1015.50,1764851069.8551617
-162.03,-92.75,222.87,-246.23,-766.02,1132.57,1764851069.8748488
-134.28,-42.09,365.84,-400.99,-942.42,1229.09,1764851069.8949873
-107.69,-46.13,498.01,-450.04,-1052.45,1295.53,1764851069.9144654
-71.73,3.84,628.06,-498.64,-1147.19,1378.70,1764851069.939158
-41.62,76.17,820.35,-554.64,-1212.11,1451.79,1764851069.9549344
-17.53,86.04,998.80,-701.25,-1219.29,1515.12,1764851069.9815967
7.15,119.48,1156.03,-646.16,-1190.90,1579.75,1764851069.9990745
28.58,221.11,1289.68,-620.04,-1113.06,1605.59,1764851070.0212135
45.29,319.49,1403.27,-668.63,-966.20,1611.65,1764851070.0454102
59.35,413.77,1499.83,-724.64,-746.57,1604.80,1764851070.0652447
70.85,524.96,1581.91,-721.54,-511.29,1562.98,1764851070.0845313
86.77,674.81,1651.67,-680.81,-210.19,1477.64,1764851070.1044414
107.20,773.24,1710.97,-652.19,128.53,1351.39,1764851070.1284761
131.62,821.65,1726.88,-652.16,470.75,1192.78,1764851070.1486099
148.93,806.86,1652.04,-665.04,774.24,1058.86,1764851070.1709049
153.44,758.88,1517.64,-650.78,1022.31,927.04,1764851070.1899102
153.37,711.05,1349.84,-620.66,1220.86,801.78,1764851070.211723
139.22,667.99,1172.12,-612.16,1344.03,690.81,1764851070.2337162
114.74,616.84,976.50,-580.64,1398.03,595.59,1764851070.249305
79.67,586.41,826.72,-480.64,1395.32,532.05,1764851070.2709868
42.22,575.55,719.66,-415.45,1363.32,447.44,1764851070.2949147
8.29,556.87,611.12,-346.53,1312.43,365.93,1764851070.316154
-27.75,520.59,498.00,-290.65,1235.56,287.34,1764851070.3385484
-61.39,485.25,404.40,-216.15,1119.23,208.54,1764851070.3548956
-92.98,436.76,303.69,-139.93,994.24,151.46,1764851070.3807259
-120.13,372.75,179.84,-92.54,840.31,115.54,1764851070.39808
-146.81,318.49,71.26,-95.76,632.06,89.51,1764851070.4228299
-158.69,302.06,-19.83,-134.80,387.85,88.98,1764851070.4431958
-159.79,305.50,-101.90,-125.98,127.77,49.53,1764851070.4618535
-153.37,308.13,-147.22,-88.48,-157.19,43.30,1764851070.4786093
-133.81,347.56,-129.94,-69.51,-448.91,13.41,1764851070.498156
-110.14,392.63,-59.75,-69.88,-733.48,-17.40,1764851070.5270941
-86.27,429.58,68.77,-83.70,-981.36,-64.89,1764851070.5475528
-64.48,467.44,272.65,44.66,-1166.25,-117.26,1764851070.564679
-62.76,524.23,500.40,181.06,-1260.41,-208.27,1764851070.5892715
-61.29,604.59,660.99,152.70,-1302.05,-310.23,1764851070.611777
-62.45,629.70,776.49,139.69,-1360.54,-423.29,1764851070.6316416
-68.38,613.25,858.62,187.74,-1394.66,-533.50,1764851070.6527858
-77.48,589.36,998.93,373.48,-1408.36,-607.68,1764851070.674201
-93.45,601.46,1156.14,491.16,-1380.41,-680.92,1764851070.6959805
-114.99,622.09,1289.77,504.78,-1291.25,-747.39,1764851070.716199
-120.24,625.38,1403.35,434.77,-1198.66,-811.08,1764851070.7362196
-112.85,657.42,1499.90,649.45,-1008.36,-901.22,1764851070.7530434
-84.22,707.91,1581.96,809.13,-767.11,-994.93,1764851070.7792745
-40.84,656.32,1651.72,791.26,-463.64,-1140.59,1764851070.7982867
25.14,534.92,1711.01,745.77,-97.39,-1243.70,1764851070.8183868
114.67,387.63,1761.41,687.01,354.01,-1280.65,1764851070.8425024
205.32,228.54,1761.20,655.06,835.81,-1293.45,1764851070.862058
279.37,88.51,1569.47,620.70,1254.34,-1254.23,1764851070.8787997
315.46,-8.47,1252.15,570.19,1561.19,-1184.60,1764851070.8956592
299.49,-95.70,857.03,448.36,1714.91,-1089.41,1764851070.9262104
258.92,-88.39,553.72,295.01,1716.57,-981.50,1764851070.9452503
207.93,-38.23,289.91,167.36,1615.99,-894.57,1764851070.9622793
148.39,-49.60,49.63,49.85,1471.69,-821.59,1764851070.9865248
82.03,-129.61,-70.92,-26.02,1228.44,-716.95,1764851071.0047429
10.33,-154.87,-83.23,-39.22,1006.07,-622.01,1764851071.0308588
-56.77,-138.54,-54.70,-76.54,785.86,-481.01,1764851071.052226
-120.26,-80.86,-11.54,-148.46,579.78,-345.25,1764851071.0619853
-177.97,-18.63,75.99,-192.79,398.61,-225.37,1764851071.0952973
-228.52,87.07,183.69,-164.17,241.02,-152.56,1764851071.1152878
-277.34,174.96,290.54,-153.94,122.67,-121.58,1764851071.1361578
-324.84,238.56,360.36,-160.85,17.27,-92.24,1764851071.1527588
-358.92,268.18,432.15,-167.32,-89.12,-87.10,1764851071.1791728
-390.28,253.15,534.88,-144.63,-145.65,-68.34,1764851071.1991937
-413.64,265.13,639.00,-116.33,-172.11,-75.49,1764851071.2147903
-434.69,281.76,710.85,-139.08,-192.49,-69.86,1764851071.2415762
-448.84,298.45,777.47,-172.82,-194.82,-79.19,1764851071.261885
-458.46,297.03,855.10,-99.20,-176.39,-72.71,1764851071.2788308
-465.14,258.92,907.89,10.48,-122.03,-93.30,1764851071.3005064
-474.57,192.34,879.40,48.21,-80.63,-60.11,1764851071.3252249
-478.39,144.29,852.34,26.28,-65.24,-15.69,1764851071.3452206
-476.68,145.74,817.79,-43.66,-66.25,40.96,1764851071.3677218
-470.88,157.78,829.07,7.89,-89.31,81.32,1764851071.381291
-463.99,184.36,863.86,55.00,-81.92,120.12,1764851071.4092102
-459.80,228.26,879.33,56.05,-80.73,152.80,1764851071.4283698
-457.58,276.82,857.38,-0.36,-61.72,143.98,1764851071.4494963
-454.19,314.35,819.83,-33.90,-56.36,140.09,1764851071.472332
-451.91,355.70,812.95,-22.22,-68.91,128.97,1764851071.491199
-452.82,402.09,802.46,-49.18,-84.37,104.23,1764851071.514639
-451.95,443.78,792.34,-97.31,-104.42,75.69,1764851071.535201
-444.61,446.96,808.64,-115.11,-141.55,23.54,1764851071.5566726
-439.72,386.52,863.89,-53.14,-136.82,-6.99,1764851071.5777519
-434.06,300.19,897.36,-54.17,-139.70,-18.84,1764851071.5986485
-431.80,258.31,900.76,-72.45,-116.04,-4.62,1764851071.6172256
-432.13,272.06,866.89,-104.48,-84.54,14.68,1764851071.638721
-436.46,303.85,855.51,-80.71,-100.66,10.07,1764851071.6617408
-441.19,331.03,853.18,-91.40,-86.76,18.46,1764851071.682366
