ax,ay,az,gx,gy,gz,beat_event
-0.977168,3.563789,8.555010,0.365854,-0.975610,-5.365854,0
-0.958008,3.563789,8.535850,2.073171,1.585366,-0.121951,0
-0.967588,3.458408,8.430470,1.097561,2.926829,-3.902439,0
-0.967588,3.467988,8.545430,-5.487805,-1.341463,-7.560976,0
-1.034649,3.439248,8.468789,-0.731707,4.268293,0.975610,0
-0.958008,3.496729,8.507110,-3.536585,-9.512196,1.585366,0
-0.948428,3.506309,8.574170,2.682927,-0.609756,2.804878,0
-0.890947,3.439248,8.593330,8.536586,1.707317,-4.878049,0
-1.015488,3.506309,8.602911,2.073171,0.975610,6.097561,0
-1.025068,3.592530,8.660391,-2.195122,-0.487805,3.170732,0
-0.958008,3.640430,8.583751,-3.292683,2.560976,8.292683,0
-0.967588,3.592530,8.717872,-3.658537,0.000000,-0.121951,0
-0.948428,3.544629,8.478370,0.243902,1.585366,1.097561,0
-1.015488,3.487149,8.507110,-3.780488,2.073171,1.585366,0
-0.967588,3.525469,8.487949,1.463415,0.609756,-2.195122,0
-0.977168,3.515889,8.468789,1.219512,-3.780488,2.560976,0
-0.986748,3.515889,8.612491,-6.463415,-0.853659,-2.682927,0
-0.977168,3.544629,8.564590,4.024390,-0.487805,-2.073171,0
-0.948428,3.582949,8.612491,1.463415,-0.365854,1.463415,0
-1.015488,3.563789,8.602911,-1.585366,1.585366,-6.341464,0
-0.948428,3.640430,8.631651,3.536585,-8.658537,-1.951220,0
-0.967588,3.640430,8.650811,1.707317,-0.975610,0.975610,0
-0.996328,3.544629,8.516690,1.951220,3.170732,1.707317,0
-1.025068,3.515889,8.516690,1.585366,-0.121951,-3.536585,0
-0.996328,3.429668,8.497530,-2.926829,-1.341463,-2.073171,0
-1.005908,3.544629,8.526270,0.243902,4.756098,-1.585366,0
-0.890947,3.640430,8.564590,0.731707,-0.365854,0.000000,0
-0.967588,3.544629,8.516690,0.975610,0.243902,3.902439,0
-0.996328,3.602109,8.535850,0.487805,0.609756,7.560976,0
-1.015488,3.458408,8.487949,-2.804878,0.000000,1.097561,0
-0.996328,3.573369,8.593330,6.951220,-4.390244,-2.073171,0
-0.958008,3.573369,8.622070,-1.219512,5.975610,3.902439,0
-1.034649,3.515889,8.564590,-1.585366,5.975610,1.463415,0
-0.986748,3.582949,8.507110,-3.902439,-0.243902,4.146341,0
-0.977168,3.410508,8.459209,4.268293,2.317073,-5.609756,0
-1.034649,3.563789,8.602911,-4.024390,1.585366,-6.707317,0
-0.996328,3.496729,8.516690,0.121951,-2.439024,0.365854,0
-0.948428,3.487149,8.449629,7.439024,4.756098,-0.609756,0
-0.977168,3.573369,8.535850,2.439024,-0.487805,-8.048780,0
-1.005908,3.544629,8.564590,-9.024390,1.951220,1.219512,0
-1.015488,3.640430,8.631651,-5.731708,-4.390244,5.975610,0
-0.986748,3.669170,8.612491,0.365854,3.536585,0.853659,0
-1.015488,3.582949,8.574170,-2.439024,2.073171,2.195122,0
-0.977168,3.496729,8.516690,-1.219512,-9.390244,4.878049,0
-1.005908,3.554209,8.468789,-6.097561,-5.853659,-2.439024,0
-1.034649,3.582949,8.535850,3.292683,0.121951,-1.585366,0
-0.996328,3.515889,8.430470,-1.829268,-1.951220,0.243902,0
-1.025068,3.467988,8.392149,-1.219512,-6.463415,0.000000,0
-0.986748,3.477569,8.545430,1.829268,-8.292683,-7.317073,0
-1.015488,3.496729,8.449629,4.512195,9.878049,1.829268,0
-0.929268,3.544629,8.641231,0.000000,-6.219512,5.121951,0
-0.938848,3.554209,8.602911,3.292683,2.804878,-4.634147,0
