ax,ay,az,gx,gy,gz,beat_event
-0.900527,3.793711,8.545430,-1.829268,-7.804878,2.560976,0
-0.833467,3.745811,8.468789,-9.268293,2.073171,-0.731707,0
-0.871787,3.755391,8.430470,2.439024,4.024390,-1.219512,0
-0.919688,3.764971,8.382568,0.853659,-2.073171,-2.926829,0
-0.919688,3.774551,8.449629,-1.219512,-3.536585,-1.097561,0
-0.881367,3.812871,8.449629,-1.463415,-2.195122,-2.926829,0
-0.900527,3.707490,8.449629,3.414634,4.512195,1.341463,0
-0.910107,3.793711,8.440049,-1.219512,1.097561,-4.024390,0
-0.871787,3.860772,8.526270,4.268293,-0.243902,0.487805,0
-0.871787,3.832031,8.411309,1.341463,6.951220,-6.707317,0
-0.852627,3.803291,8.449629,6.951220,0.121951,-3.902439,0
-0.890947,3.841611,8.420889,-0.731707,1.463415,-5.000000,0
-0.900527,3.812871,8.487949,4.390244,3.048780,-6.341464,0
-0.881367,3.726650,8.372989,-3.414634,0.000000,4.146341,0
-0.919688,3.803291,8.449629,-7.682927,-3.780488,-0.609756,0
-0.881367,3.736231,8.392149,-8.292683,-2.926829,-1.341463,0
-0.890947,3.812871,8.401729,1.951220,5.731708,0.731707,0
-0.871787,3.812871,8.449629,-2.804878,0.365854,1.951220,0
-0.929268,3.669170,8.497530,3.414634,-4.512195,-0.121951,0
-0.910107,3.879932,8.420889,3.048780,-0.487805,0.365854,0
-0.910107,3.879932,8.401729,2.317073,-1.951220,-0.243902,0
-0.929268,3.745811,8.392149,0.853659,-0.609756,-0.731707,0
-0.900527,3.832031,8.401729,1.219512,1.585366,-2.317073,0
-0.833467,3.841611,8.392149,-0.609756,4.512195,3.170732,0
-0.900527,3.774551,8.497530,3.902439,4.024390,2.560976,0
-0.890947,3.793711,8.497530,-4.878049,-2.317073,1.097561,0
-0.919688,3.889512,8.526270,-3.902439,-5.487805,-2.804878,0
-0.871787,3.803291,8.516690,-2.926829,-1.829268,3.658537,0
-0.871787,3.803291,8.507110,0.731707,4.512195,-0.121951,0
-0.871787,3.851192,8.478370,3.902439,2.073171,-3.536585,0
-0.967588,3.822451,8.440049,-4.756098,-1.219512,2.560976,0
-0.804727,3.688330,8.420889,-3.658537,-0.365854,4.146341,0
-0.929268,3.812871,8.459209,-0.853659,-3.170732,4.512195,0
-0.919688,3.832031,8.507110,3.902439,4.146341,-1.097561,0
-0.862207,3.784131,8.440049,-3.780488,-5.000000,4.634147,0
-0.900527,3.841611,8.353828,1.219512,1.097561,1.219512,0
-0.833467,3.774551,8.430470,1.219512,5.731708,-10.365854,0
-0.881367,3.774551,8.430470,-0.731707,0.487805,1.097561,0
-0.958008,3.822451,8.449629,-1.951220,-3.170732,-2.195122,0
-0.890947,3.736231,8.497530,0.000000,-0.609756,5.121951,0
-0.967588,3.803291,8.420889,3.780488,3.902439,1.707317,0
-0.900527,3.832031,8.478370,2.195122,-2.439024,9.146341,0
-0.862207,3.764971,8.420889,-2.560976,0.000000,0.731707,0
-0.938848,3.841611,8.334668,-3.780488,-0.487805,1.707317,0
-0.843047,3.851192,8.468789,-4.390244,-1.951220,4.878049,0
-0.967588,3.717071,8.487949,4.512195,2.560976,5.243903,0
-0.900527,3.822451,8.420889,2.317073,3.658537,-1.585366,0
-0.890947,3.822451,8.449629,2.195122,-1.219512,1.585366,0
-0.910107,3.812871,8.478370,6.585366,3.048780,1.707317,0
-0.871787,3.726650,8.382568,-0.609756,3.170732,4.146341,0
-0.766406,3.812871,8.420889,-2.439024,1.707317,3.292683,0
-0.833467,3.870352,8.459209,-3.658537,0.487805,1.463415,0
-0.804727,3.755391,8.363408,5.243903,3.902439,3.292683,0
-0.919688,3.841611,8.507110,-3.048780,-1.951220,0.487805,0
-0.919688,3.784131,8.401729,4.756098,1.097561,0.365854,0
-0.890947,3.736231,8.507110,3.780488,-1.585366,-1.829268,0
-0.929268,3.717071,8.382568,2.560976,-0.487805,3.536585,0
-0.843047,3.822451,8.392149,-1.219512,-8.414635,-6.829268,0
-0.814307,3.803291,8.411309,-0.853659,-0.731707,0.365854,0
-0.833467,3.841611,8.430470,0.853659,0.487805,-5.609756,0
-0.862207,3.764971,8.420889,1.463415,0.975610,-3.292683,0
-0.900527,3.793711,8.487949,1.585366,-6.219512,-0.487805,0
-0.833467,3.812871,8.449629,-1.097561,-3.292683,-3.536585,0
-0.881367,3.803291,8.353828,-1.097561,-3.048780,-0.487805,0
-0.890947,3.774551,8.344249,1.951220,5.975610,-2.317073,0
-0.919688,3.793711,8.516690,-3.292683,0.487805,1.219512,0
-0.900527,3.764971,8.440049,1.097561,-9.512196,0.731707,0
-0.900527,3.745811,8.497530,1.951220,-1.219512,-0.975610,0
-0.804727,3.812871,8.516690,-0.121951,2.560976,2.195122,0
-0.938848,3.841611,8.468789,7.560976,1.829268,0.000000,0
-0.852627,3.793711,8.420889,-7.682927,-3.048780,1.951220,0
-0.881367,3.879932,8.392149,4.756098,-4.268293,-2.439024,0
-0.881367,3.774551,8.497530,-3.170732,0.000000,-1.829268,0
-0.862207,3.784131,8.468789,-1.219512,1.585366,-2.682927,0
-0.871787,3.851192,8.372989,-4.512195,2.804878,7.926829,0
-0.852627,3.755391,8.420889,-3.658537,1.341463,2.317073,0
-0.823887,3.784131,8.468789,4.512195,0.609756,0.853659,0
-0.900527,3.832031,8.382568,-2.195122,-0.609756,-1.097561,0
-0.862207,3.745811,8.487949,-5.365854,0.853659,2.195122,0
-0.890947,3.764971,8.440049,2.560976,1.097561,0.731707,0
-0.919688,3.755391,8.497530,-4.756098,1.829268,-1.585366,0
-0.852627,3.717071,8.372989,2.073171,0.487805,-2.560976,0
-0.862207,3.812871,8.440049,-0.487805,6.707317,-1.219512,0
-0.890947,3.832031,8.440049,4.634147,1.585366,4.146341,0
-0.871787,3.717071,8.478370,5.000000,-2.926829,1.097561,0
-0.890947,3.841611,8.478370,5.121951,5.000000,-7.560976,0
-0.890947,3.803291,8.420889,3.902439,5.975610,-4.268293,0
-0.814307,3.841611,8.440049,-2.073171,2.804878,0.243902,0
-0.843047,3.764971,8.507110,-1.097561,-0.243902,3.658537,0
-0.967588,3.822451,8.401729,-3.780488,-2.560976,5.731708,0
-0.900527,3.736231,8.382568,-2.682927,0.000000,-3.780488,0
-0.871787,3.764971,8.497530,1.341463,3.048780,0.365854,0
